,0,1,2,3,4,5,6,7,8,9
0,1057.0,16.0,28.0,126.0,225.0,117.0,58.0,26.0,4.0,0.0
1,11.0,53.0,88.0,88.0,211.0,127.0,119.0,17.0,4.0,0.0
2,25.0,155.0,182.0,166.0,235.0,128.0,167.0,32.0,2.0,0.0
3,70.0,288.0,316.0,280.0,371.0,257.0,273.0,26.0,2.0,3.0
4,167.0,501.0,516.0,492.0,493.0,601.0,385.0,65.0,12.0,6.0
5,448.0,932.0,594.0,753.0,744.0,914.0,581.0,174.0,48.0,6.0
6,1397.0,1692.0,1123.0,1064.0,1039.0,1355.0,712.0,205.0,58.0,6.0
7,3094.0,2920.0,1784.0,1864.0,1420.0,1257.0,617.0,210.0,114.0,14.0
8,394.0,491.0,1132.0,1950.0,1865.0,1141.0,718.0,361.0,383.0,397.0
9,0.0,7.0,108.0,393.0,703.0,536.0,321.0,225.0,195.0,250.0
