,0,1,2,3,4,5,6,7,8,9
0,13366.0,1846.0,1612.0,1435.0,1955.0,3451.0,6023.0,6096.0,3414.0,1118.0
1,941.0,30.0,42.0,28.0,35.0,91.0,49.0,29.0,2.0,0.0
2,889.0,36.0,22.0,21.0,46.0,103.0,49.0,19.0,8.0,0.0
3,846.0,14.0,36.0,18.0,39.0,87.0,38.0,25.0,4.0,0.0
4,763.0,17.0,31.0,27.0,47.0,77.0,34.0,14.0,5.0,0.0
5,592.0,9.0,18.0,22.0,48.0,69.0,22.0,8.0,0.0,0.0
6,409.0,10.0,32.0,28.0,35.0,53.0,7.0,11.0,0.0,0.0
7,296.0,7.0,10.0,12.0,39.0,31.0,6.0,4.0,0.0,0.0
8,145.0,10.0,6.0,35.0,35.0,23.0,4.0,2.0,0.0,0.0
9,173.0,3.0,4.0,43.0,104.0,51.0,6.0,0.0,0.0,0.0
