,0,1,2,3,4,5,6,7,8,9
0,1276.0,35.0,54.0,33.0,58.0,38.0,51.0,57.0,73.0,218.0
1,619.0,35.0,30.0,32.0,31.0,37.0,24.0,41.0,30.0,91.0
2,968.0,35.0,32.0,21.0,20.0,34.0,39.0,41.0,25.0,27.0
3,1511.0,34.0,37.0,29.0,23.0,43.0,20.0,14.0,10.0,13.0
4,2066.0,37.0,40.0,31.0,10.0,20.0,10.0,10.0,4.0,2.0
5,3083.0,46.0,28.0,20.0,9.0,2.0,2.0,2.0,0.0,0.0
6,5587.0,120.0,43.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0
7,9931.0,288.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14953.0,424.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4585.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
