,0,1,2,3,4,5,6,7,8,9
0,1821.0,2223.0,4590.0,4072.0,2942.0,1878.0,1144.0,510.0,235.0,350.0
1,214.0,621.0,1532.0,2260.0,1953.0,2601.0,3471.0,3021.0,1560.0,514.0
2,72.0,127.0,413.0,385.0,276.0,366.0,495.0,649.0,670.0,157.0
3,55.0,83.0,245.0,210.0,143.0,232.0,170.0,118.0,133.0,30.0
4,32.0,53.0,195.0,154.0,117.0,126.0,124.0,97.0,65.0,15.0
5,22.0,58.0,130.0,126.0,89.0,109.0,93.0,51.0,40.0,4.0
6,32.0,64.0,112.0,148.0,75.0,96.0,88.0,37.0,60.0,14.0
7,32.0,55.0,97.0,124.0,92.0,69.0,86.0,54.0,52.0,32.0
8,28.0,51.0,84.0,153.0,147.0,98.0,86.0,45.0,36.0,18.0
9,0.0,20.0,62.0,134.0,198.0,148.0,142.0,109.0,48.0,33.0
