,0,1,2,3,4,5,6,7,8,9
0,1086.0,198.0,196.0,143.0,153.0,115.0,173.0,134.0,44.0,21.0
1,18.0,159.0,211.0,172.0,145.0,162.0,191.0,83.0,6.0,0.0
2,29.0,236.0,291.0,222.0,222.0,258.0,208.0,67.0,18.0,0.0
3,61.0,435.0,342.0,312.0,331.0,437.0,297.0,66.0,26.0,0.0
4,239.0,619.0,442.0,473.0,547.0,558.0,311.0,52.0,17.0,0.0
5,635.0,932.0,641.0,730.0,828.0,791.0,457.0,60.0,4.0,0.0
6,1447.0,1363.0,969.0,1227.0,1177.0,1024.0,523.0,73.0,12.0,0.0
7,3011.0,2753.0,1960.0,2098.0,1781.0,1350.0,540.0,62.0,12.0,0.0
8,137.0,360.0,819.0,1771.0,1816.0,1267.0,731.0,274.0,160.0,27.0
9,0.0,0.0,0.0,28.0,306.0,471.0,520.0,470.0,523.0,634.0
