,0,1,2,3,4,5,6,7,8,9
0,1698.0,172.0,108.0,97.0,66.0,61.0,52.0,44.0,38.0,14.0
1,2784.0,236.0,159.0,183.0,148.0,126.0,167.0,149.0,48.0,21.0
2,7017.0,545.0,403.0,406.0,357.0,395.0,369.0,224.0,69.0,25.0
3,5904.0,738.0,514.0,452.0,511.0,565.0,648.0,375.0,125.0,36.0
4,2156.0,367.0,373.0,383.0,556.0,672.0,664.0,551.0,195.0,71.0
5,581.0,161.0,148.0,232.0,415.0,572.0,524.0,462.0,190.0,64.0
6,67.0,62.0,81.0,104.0,292.0,571.0,672.0,586.0,222.0,115.0
7,8.0,22.0,34.0,129.0,290.0,570.0,745.0,592.0,249.0,96.0
8,0.0,0.0,11.0,87.0,286.0,833.0,1095.0,782.0,399.0,244.0
9,0.0,0.0,0.0,8.0,65.0,372.0,789.0,855.0,371.0,210.0
