,0,1,2,3,4,5,6,7,8,9
0,1598.0,31.0,16.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
1,639.0,66.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
2,963.0,107.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1482.0,337.0,49.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
4,2628.0,505.0,68.0,25.0,6.0,2.0,4.0,0.0,0.0,0.0
5,3529.0,1477.0,122.0,36.0,24.0,4.0,2.0,0.0,0.0,0.0
6,4965.0,3257.0,264.0,98.0,42.0,19.0,6.0,0.0,0.0,0.0
7,5778.0,6251.0,606.0,252.0,128.0,64.0,35.0,32.0,49.0,99.0
8,559.0,4396.0,1078.0,709.0,483.0,416.0,357.0,255.0,216.0,363.0
9,0.0,344.0,259.0,285.0,333.0,346.0,283.0,274.0,247.0,367.0
