,0,1,2,3,4,5,6,7,8,9
0,14380.0,4125.0,737.0,318.0,129.0,41.0,23.0,12.0,0.0,0.0
1,4502.0,8544.0,3257.0,675.0,370.0,247.0,104.0,34.0,14.0,0.0
2,146.0,634.0,1672.0,560.0,329.0,179.0,55.0,24.0,11.0,0.0
3,4.0,108.0,228.0,366.0,366.0,169.0,102.0,53.0,22.0,1.0
4,0.0,19.0,91.0,154.0,261.0,241.0,124.0,69.0,19.0,0.0
5,0.0,2.0,16.0,54.0,109.0,193.0,181.0,123.0,38.0,6.0
6,0.0,0.0,0.0,23.0,48.0,103.0,220.0,229.0,96.0,7.0
7,0.0,0.0,0.0,5.0,18.0,67.0,96.0,238.0,212.0,57.0
8,0.0,0.0,0.0,0.0,5.0,24.0,52.0,144.0,263.0,258.0
9,0.0,0.0,0.0,0.0,0.0,4.0,5.0,45.0,147.0,693.0
