,0,1,2,3,4,5,6,7,8,9
0,4312.0,4937.0,4834.0,6212.0,6978.0,6293.0,3926.0,1339.0,818.0,667.0
1,410.0,397.0,212.0,151.0,47.0,12.0,8.0,0.0,4.0,6.0
2,400.0,384.0,185.0,164.0,42.0,10.0,6.0,0.0,0.0,2.0
3,409.0,369.0,134.0,134.0,45.0,7.0,3.0,2.0,0.0,4.0
4,336.0,348.0,140.0,133.0,56.0,0.0,0.0,0.0,0.0,2.0
5,284.0,258.0,77.0,137.0,24.0,8.0,0.0,0.0,0.0,0.0
6,190.0,162.0,94.0,116.0,17.0,5.0,0.0,0.0,0.0,1.0
7,143.0,118.0,71.0,59.0,10.0,4.0,0.0,0.0,0.0,0.0
8,72.0,53.0,61.0,50.0,19.0,5.0,0.0,0.0,0.0,0.0
9,107.0,29.0,63.0,20.0,68.0,89.0,8.0,0.0,0.0,0.0
