,0,1,2,3,4,5,6,7,8,9
0,6146.0,466.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1,6563.0,374.0,67.0,40.0,7.0,4.0,0.0,0.0,0.0,0.0
2,5788.0,29.0,16.0,10.0,8.0,2.0,2.0,8.0,2.0,6.0
3,7124.0,8.0,4.0,10.0,8.0,12.0,0.0,6.0,0.0,4.0
4,7259.0,8.0,12.0,8.0,0.0,2.0,9.0,0.0,4.0,4.0
5,6339.0,15.0,19.0,14.0,12.0,8.0,6.0,10.0,2.0,8.0
6,3709.0,48.0,38.0,31.0,20.0,22.0,18.0,27.0,14.0,24.0
7,1057.0,29.0,34.0,28.0,25.0,32.0,39.0,35.0,29.0,33.0
8,422.0,40.0,20.0,13.0,36.0,37.0,26.0,31.0,56.0,141.0
9,172.0,54.0,66.0,42.0,37.0,55.0,46.0,48.0,35.0,127.0
