,0,1,2,3,4,5,6,7,8,9
0,2897.0,61.0,50.0,26.0,20.0,24.0,23.0,23.0,22.0,55.0
1,7421.0,202.0,77.0,55.0,30.0,13.0,10.0,20.0,8.0,36.0
2,14320.0,464.0,80.0,18.0,10.0,18.0,17.0,18.0,13.0,30.0
3,11059.0,250.0,24.0,17.0,6.0,14.0,18.0,23.0,9.0,29.0
4,6037.0,52.0,37.0,31.0,23.0,39.0,21.0,18.0,10.0,35.0
5,2084.0,8.0,6.0,6.0,9.0,10.0,12.0,12.0,11.0,20.0
6,242.0,8.0,12.0,10.0,10.0,14.0,14.0,14.0,11.0,36.0
7,97.0,7.0,15.0,10.0,10.0,12.0,6.0,11.0,9.0,21.0
8,40.0,3.0,10.0,6.0,5.0,11.0,4.0,12.0,16.0,26.0
9,382.0,16.0,12.0,17.0,30.0,19.0,21.0,14.0,33.0,63.0
