,0,1,2,3,4,5,6,7,8,9
0,957.0,137.0,49.0,38.0,91.0,150.0,207.0,314.0,293.0,72.0
1,70.0,43.0,74.0,117.0,158.0,204.0,470.0,792.0,1171.0,256.0
2,145.0,109.0,155.0,314.0,444.0,555.0,886.0,1640.0,2652.0,560.0
3,192.0,167.0,158.0,253.0,403.0,538.0,923.0,1568.0,2590.0,974.0
4,61.0,131.0,162.0,267.0,278.0,445.0,715.0,1155.0,1965.0,853.0
5,78.0,95.0,130.0,215.0,254.0,351.0,710.0,1507.0,1875.0,508.0
6,184.0,124.0,200.0,223.0,223.0,324.0,655.0,1405.0,2091.0,470.0
7,89.0,67.0,136.0,134.0,179.0,291.0,646.0,1088.0,1576.0,485.0
8,87.0,48.0,124.0,110.0,135.0,241.0,395.0,588.0,866.0,305.0
9,30.0,49.0,54.0,63.0,65.0,93.0,169.0,201.0,324.0,119.0
