,0,1,2,3,4,5,6,7,8,9
0,10466.0,8892.0,556.0,18.0,0.0,1.0,2.0,2.0,8.0,270.0
1,1145.0,1064.0,81.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
2,796.0,878.0,121.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0
3,664.0,1004.0,286.0,110.0,13.0,2.0,2.0,0.0,0.0,0.0
4,550.0,1565.0,582.0,215.0,26.0,10.0,15.0,2.0,10.0,11.0
5,623.0,2412.0,1201.0,261.0,90.0,54.0,38.0,12.0,14.0,32.0
6,570.0,2676.0,1616.0,291.0,151.0,107.0,90.0,77.0,47.0,100.0
7,425.0,2062.0,1277.0,158.0,118.0,108.0,101.0,108.0,85.0,178.0
8,85.0,959.0,529.0,83.0,68.0,42.0,30.0,25.0,16.0,69.0
9,53.0,541.0,185.0,46.0,37.0,21.0,7.0,4.0,0.0,2.0
