,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,497.0,232.0,161.0,83.0,81.0,89.0,73.0,60.0,71.0,58.0,63.0,43.0,52.0,29.0,29.0,15.0,13.0,18.0,1.0,2.0
1,43.0,43.0,43.0,35.0,52.0,105.0,128.0,149.0,135.0,146.0,128.0,137.0,131.0,110.0,82.0,44.0,20.0,0.0,0.0,0.0
2,35.0,22.0,44.0,69.0,61.0,103.0,151.0,157.0,217.0,188.0,243.0,216.0,313.0,352.0,348.0,269.0,183.0,12.0,0.0,8.0
3,36.0,44.0,31.0,51.0,91.0,96.0,129.0,165.0,182.0,222.0,274.0,371.0,436.0,540.0,609.0,632.0,805.0,108.0,14.0,45.0
4,29.0,17.0,27.0,21.0,48.0,57.0,77.0,126.0,167.0,198.0,235.0,312.0,507.0,639.0,845.0,1231.0,1789.0,476.0,65.0,79.0
5,38.0,17.0,24.0,21.0,37.0,41.0,48.0,87.0,123.0,130.0,202.0,235.0,334.0,545.0,869.0,1314.0,2424.0,1114.0,296.0,144.0
6,29.0,12.0,11.0,24.0,28.0,28.0,36.0,52.0,55.0,92.0,100.0,175.0,212.0,330.0,453.0,826.0,1773.0,1267.0,612.0,335.0
7,28.0,10.0,11.0,17.0,30.0,27.0,19.0,25.0,42.0,28.0,45.0,123.0,158.0,291.0,334.0,561.0,986.0,1145.0,772.0,347.0
8,31.0,16.0,16.0,6.0,30.0,24.0,36.0,41.0,23.0,21.0,46.0,80.0,140.0,237.0,307.0,418.0,578.0,927.0,562.0,263.0
9,32.0,14.0,23.0,14.0,16.0,11.0,14.0,16.0,24.0,30.0,28.0,40.0,84.0,153.0,283.0,362.0,428.0,471.0,371.0,87.0
10,23.0,5.0,15.0,10.0,9.0,21.0,10.0,14.0,12.0,8.0,16.0,16.0,52.0,50.0,100.0,200.0,250.0,261.0,279.0,35.0
11,30.0,8.0,3.0,12.0,7.0,8.0,9.0,15.0,4.0,6.0,10.0,18.0,22.0,23.0,28.0,90.0,103.0,185.0,200.0,11.0
12,28.0,11.0,8.0,12.0,11.0,12.0,6.0,6.0,9.0,7.0,8.0,5.0,15.0,8.0,1.0,4.0,7.0,57.0,54.0,2.0
13,34.0,6.0,5.0,11.0,7.0,2.0,4.0,6.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0
14,18.0,5.0,14.0,9.0,8.0,3.0,12.0,11.0,4.0,2.0,4.0,5.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
15,21.0,9.0,8.0,6.0,11.0,11.0,6.0,6.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
16,23.0,10.0,10.0,6.0,5.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17,17.0,9.0,6.0,10.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,10.0,4.0,10.0,1.0,6.0,8.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,360.0,37.0,44.0,38.0,32.0,17.0,15.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
