,0,1,2,3,4,5,6,7,8,9
0,1568.0,785.0,510.0,188.0,114.0,20.0,8.0,4.0,0.0,4.0
1,2318.0,2964.0,1261.0,683.0,361.0,144.0,67.0,29.0,41.0,4.0
2,2777.0,5638.0,2816.0,1690.0,850.0,482.0,273.0,218.0,128.0,116.0
3,609.0,2242.0,1996.0,2439.0,1436.0,970.0,611.0,454.0,334.0,358.0
4,52.0,312.0,525.0,1168.0,2011.0,1120.0,418.0,353.0,168.0,176.0
5,14.0,10.0,64.0,169.0,638.0,750.0,267.0,130.0,78.0,58.0
6,4.0,12.0,34.0,56.0,67.0,107.0,74.0,6.0,9.0,2.0
7,0.0,14.0,36.0,41.0,56.0,22.0,28.0,1.0,0.0,0.0
8,0.0,8.0,12.0,31.0,30.0,30.0,18.0,4.0,0.0,0.0
9,282.0,5.0,71.0,70.0,45.0,62.0,66.0,6.0,0.0,0.0
