,0,1,2,3,4,5,6,7,8,9
0,1813.0,964.0,1199.0,1549.0,1882.0,2575.0,4614.0,8246.0,13294.0,4180.0
1,4.0,6.0,12.0,55.0,74.0,110.0,191.0,330.0,392.0,73.0
2,4.0,0.0,4.0,16.0,87.0,132.0,182.0,350.0,350.0,68.0
3,10.0,0.0,0.0,25.0,67.0,99.0,183.0,320.0,371.0,32.0
4,2.0,0.0,6.0,25.0,60.0,83.0,182.0,292.0,320.0,45.0
5,0.0,0.0,5.0,22.0,23.0,75.0,122.0,288.0,224.0,29.0
6,0.0,0.0,10.0,12.0,22.0,55.0,130.0,179.0,134.0,43.0
7,0.0,0.0,2.0,18.0,8.0,44.0,70.0,132.0,100.0,31.0
8,0.0,0.0,4.0,8.0,7.0,17.0,54.0,76.0,60.0,34.0
9,60.0,0.0,0.0,4.0,0.0,2.0,48.0,45.0,158.0,67.0
