,0,1,2,3,4,5,6,7,8,9
0,1727.0,829.0,1464.0,3414.0,6375.0,7018.0,8442.0,6704.0,2893.0,1450.0
1,40.0,19.0,48.0,122.0,537.0,200.0,150.0,120.0,9.0,2.0
2,33.0,34.0,46.0,87.0,506.0,178.0,174.0,125.0,10.0,0.0
3,21.0,8.0,36.0,114.0,521.0,135.0,164.0,100.0,8.0,0.0
4,19.0,20.0,23.0,105.0,415.0,171.0,160.0,102.0,0.0,0.0
5,17.0,11.0,24.0,68.0,334.0,115.0,127.0,84.0,8.0,0.0
6,21.0,13.0,15.0,28.0,214.0,109.0,103.0,82.0,0.0,0.0
7,13.0,14.0,14.0,12.0,163.0,75.0,40.0,67.0,7.0,0.0
8,13.0,15.0,8.0,12.0,86.0,33.0,54.0,39.0,0.0,0.0
9,96.0,15.0,27.0,105.0,66.0,28.0,20.0,23.0,4.0,0.0
