,0,1,2,3,4,5,6,7,8,9
0,1067.0,22.0,52.0,109.0,142.0,90.0,47.0,10.0,6.0,4.0
1,61.0,35.0,40.0,65.0,72.0,72.0,19.0,12.0,14.0,4.0
2,156.0,68.0,66.0,64.0,138.0,80.0,49.0,32.0,14.0,4.0
3,193.0,151.0,102.0,170.0,193.0,153.0,72.0,58.0,33.0,27.0
4,307.0,165.0,151.0,222.0,241.0,227.0,114.0,90.0,139.0,85.0
5,454.0,221.0,273.0,389.0,491.0,441.0,271.0,185.0,152.0,133.0
6,774.0,615.0,475.0,677.0,776.0,676.0,366.0,194.0,149.0,293.0
7,1867.0,2111.0,1151.0,1443.0,1221.0,1118.0,482.0,126.0,152.0,96.0
8,1755.0,3392.0,3193.0,3100.0,2494.0,1796.0,1057.0,162.0,53.0,15.0
9,29.0,275.0,368.0,937.0,1538.0,1780.0,1474.0,472.0,110.0,21.0
