,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2607.0,20.0,2.0,0.0,2.0,4.0,4.0,4.0,6.0,2.0,6.0,4.0,2.0,3.0,0.0,7.0,2.0,2.0,0.0,7.0
1,4339.0,317.0,173.0,54.0,24.0,4.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,7.0
2,5848.0,452.0,358.0,189.0,57.0,22.0,24.0,8.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0
3,4727.0,84.0,51.0,34.0,22.0,16.0,18.0,6.0,4.0,7.0,2.0,6.0,4.0,4.0,8.0,4.0,0.0,4.0,2.0,7.0
4,3598.0,49.0,28.0,12.0,10.0,4.0,6.0,10.0,13.0,5.0,8.0,8.0,6.0,2.0,0.0,4.0,6.0,2.0,8.0,14.0
5,3350.0,22.0,22.0,2.0,10.0,8.0,14.0,6.0,7.0,4.0,5.0,6.0,4.0,3.0,8.0,14.0,11.0,10.0,4.0,22.0
6,3303.0,8.0,0.0,6.0,6.0,2.0,2.0,2.0,3.0,6.0,9.0,8.0,8.0,16.0,16.0,10.0,10.0,10.0,10.0,32.0
7,2944.0,6.0,7.0,2.0,6.0,8.0,4.0,0.0,2.0,4.0,0.0,2.0,10.0,0.0,6.0,8.0,4.0,12.0,6.0,37.0
8,2673.0,11.0,6.0,4.0,9.0,4.0,2.0,8.0,8.0,4.0,4.0,10.0,12.0,0.0,6.0,11.0,14.0,10.0,14.0,35.0
9,2663.0,7.0,7.0,9.0,11.0,12.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,2.0,6.0,2.0,22.0
10,2082.0,4.0,11.0,8.0,4.0,8.0,8.0,5.0,4.0,8.0,2.0,12.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,8.0
11,1342.0,4.0,18.0,17.0,7.0,18.0,17.0,5.0,8.0,10.0,14.0,13.0,11.0,16.0,8.0,7.0,0.0,7.0,7.0,0.0
12,823.0,8.0,7.0,10.0,4.0,12.0,4.0,9.0,6.0,12.0,6.0,10.0,4.0,6.0,8.0,6.0,4.0,7.0,7.0,29.0
13,730.0,4.0,13.0,10.0,4.0,6.0,4.0,0.0,4.0,7.0,6.0,9.0,7.0,2.0,8.0,6.0,1.0,4.0,1.0,22.0
14,571.0,4.0,4.0,5.0,4.0,8.0,4.0,4.0,3.0,4.0,8.0,2.0,4.0,8.0,0.0,2.0,4.0,4.0,4.0,29.0
15,501.0,2.0,2.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
16,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
