,0,1,2,3,4,5,6,7,8,9
0,5829.0,949.0,560.0,136.0,74.0,39.0,16.0,8.0,13.0,0.0
1,5067.0,2877.0,2652.0,625.0,325.0,244.0,115.0,50.0,20.0,15.0
2,1081.0,1075.0,3355.0,587.0,346.0,286.0,235.0,172.0,125.0,63.0
3,502.0,484.0,3538.0,848.0,346.0,192.0,151.0,144.0,188.0,142.0
4,377.0,330.0,2044.0,1807.0,239.0,210.0,156.0,111.0,162.0,172.0
5,289.0,223.0,799.0,1514.0,265.0,172.0,110.0,96.0,86.0,153.0
6,204.0,241.0,355.0,466.0,87.0,44.0,56.0,65.0,97.0,215.0
7,221.0,160.0,292.0,298.0,40.0,21.0,14.0,19.0,39.0,101.0
8,199.0,92.0,234.0,221.0,0.0,3.0,0.0,6.0,3.0,0.0
9,109.0,100.0,150.0,350.0,0.0,7.0,2.0,0.0,0.0,0.0
