,0,1,2,3,4,5,6,7,8,9
0,1093.0,4.0,126.0,92.0,90.0,76.0,32.0,16.0,13.0,7.0
1,43.0,24.0,84.0,72.0,58.0,49.0,23.0,6.0,15.0,20.0
2,141.0,69.0,126.0,98.0,48.0,67.0,38.0,33.0,30.0,21.0
3,195.0,113.0,239.0,186.0,117.0,94.0,64.0,36.0,41.0,67.0
4,348.0,185.0,352.0,233.0,112.0,106.0,66.0,59.0,97.0,183.0
5,521.0,240.0,745.0,445.0,218.0,173.0,147.0,133.0,171.0,217.0
6,1212.0,484.0,1347.0,589.0,275.0,224.0,174.0,185.0,216.0,289.0
7,3942.0,1172.0,2615.0,940.0,311.0,220.0,210.0,163.0,139.0,55.0
8,5926.0,3567.0,4852.0,1941.0,395.0,184.0,99.0,40.0,11.0,2.0
9,457.0,673.0,3493.0,2256.0,98.0,25.0,2.0,0.0,0.0,0.0
