,0,1,2,3,4,5,6,7,8,9
0,1963.0,670.0,733.0,2381.0,5948.0,1873.0,310.0,0.0,0.0,0.0
1,33.0,251.0,464.0,627.0,1086.0,1805.0,1739.0,521.0,5.0,0.0
2,4.0,49.0,334.0,822.0,1392.0,3031.0,4330.0,3263.0,732.0,22.0
3,0.0,8.0,172.0,218.0,699.0,1002.0,1769.0,2059.0,741.0,184.0
4,0.0,0.0,2.0,16.0,50.0,200.0,432.0,435.0,368.0,219.0
5,0.0,0.0,0.0,3.0,36.0,62.0,281.0,405.0,256.0,175.0
6,0.0,0.0,0.0,0.0,6.0,42.0,138.0,302.0,230.0,137.0
7,0.0,0.0,0.0,0.0,0.0,35.0,92.0,189.0,188.0,167.0
8,0.0,0.0,0.0,0.0,0.0,10.0,191.0,116.0,169.0,247.0
9,0.0,0.0,0.0,0.0,0.0,2.0,152.0,156.0,250.0,301.0
