,0,1,2,3,4,5,6,7,8,9
0,1406.0,127.0,232.0,264.0,114.0,92.0,26.0,2.0,0.0,0.0
1,163.0,87.0,171.0,284.0,182.0,173.0,68.0,9.0,10.0,0.0
2,117.0,113.0,166.0,323.0,279.0,327.0,174.0,40.0,12.0,0.0
3,99.0,127.0,176.0,508.0,494.0,435.0,309.0,136.0,21.0,2.0
4,70.0,96.0,224.0,570.0,754.0,635.0,621.0,263.0,21.0,4.0
5,77.0,83.0,201.0,643.0,1397.0,857.0,1151.0,569.0,98.0,2.0
6,60.0,122.0,206.0,651.0,2275.0,1380.0,1869.0,1048.0,192.0,12.0
7,8.0,194.0,296.0,758.0,3529.0,3169.0,2966.0,2114.0,506.0,27.0
8,0.0,29.0,33.0,66.0,193.0,944.0,1956.0,2701.0,1114.0,326.0
9,0.0,0.0,0.0,0.0,0.0,50.0,294.0,564.0,965.0,1079.0
