,0,1,2,3,4,5,6,7,8,9
0,5347.0,484.0,445.0,398.0,265.0,257.0,144.0,105.0,73.0,106.0
1,8435.0,571.0,556.0,557.0,619.0,447.0,372.0,247.0,125.0,61.0
2,6765.0,103.0,117.0,103.0,94.0,45.0,25.0,18.0,27.0,28.0
3,6408.0,35.0,15.0,13.0,6.0,10.0,4.0,6.0,10.0,28.0
4,5498.0,7.0,19.0,4.0,2.0,10.0,10.0,2.0,4.0,52.0
5,3569.0,17.0,13.0,9.0,8.0,6.0,10.0,2.0,8.0,65.0
6,1744.0,4.0,7.0,6.0,6.0,6.0,10.0,18.0,7.0,22.0
7,1152.0,2.0,8.0,7.0,2.0,0.0,4.0,4.0,6.0,20.0
8,732.0,7.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0
9,666.0,17.0,6.0,8.0,9.0,5.0,2.0,3.0,0.0,2.0
