,0,1,2,3,4,5,6,7,8,9
0,1794.0,228.0,58.0,86.0,47.0,24.0,14.0,8.0,24.0,25.0
1,2182.0,590.0,236.0,90.0,71.0,51.0,15.0,29.0,35.0,56.0
2,4592.0,1472.0,577.0,263.0,150.0,108.0,76.0,52.0,98.0,72.0
3,3691.0,1815.0,1107.0,335.0,164.0,166.0,153.0,114.0,108.0,113.0
4,1374.0,1542.0,1967.0,427.0,185.0,162.0,132.0,81.0,79.0,83.0
5,237.0,690.0,3269.0,730.0,268.0,165.0,89.0,94.0,93.0,88.0
6,8.0,183.0,3534.0,1143.0,324.0,210.0,152.0,99.0,112.0,134.0
7,0.0,8.0,2073.0,1905.0,222.0,139.0,89.0,66.0,84.0,105.0
8,0.0,1.0,849.0,1397.0,190.0,99.0,80.0,90.0,69.0,124.0
9,0.0,2.0,309.0,476.0,101.0,94.0,55.0,38.0,31.0,61.0
