,0,1,2,3,4,5,6,7,8,9
0,3644.0,101.0,86.0,78.0,44.0,41.0,31.0,22.0,18.0,134.0
1,10439.0,576.0,542.0,431.0,375.0,279.0,180.0,86.0,65.0,153.0
2,9416.0,348.0,380.0,415.0,390.0,312.0,281.0,207.0,130.0,72.0
3,5305.0,111.0,103.0,112.0,142.0,120.0,75.0,80.0,35.0,19.0
4,4527.0,59.0,37.0,39.0,47.0,26.0,16.0,10.0,12.0,6.0
5,2720.0,20.0,19.0,21.0,17.0,8.0,0.0,0.0,0.0,0.0
6,1521.0,24.0,20.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0
7,1018.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8,784.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,942.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
