,0,1,2,3,4,5,6,7,8,9
0,1411.0,497.0,282.0,289.0,253.0,188.0,139.0,97.0,35.0,10.0
1,3580.0,2093.0,787.0,532.0,322.0,235.0,152.0,81.0,61.0,29.0
2,8482.0,4800.0,672.0,352.0,210.0,179.0,123.0,85.0,60.0,25.0
3,5530.0,4746.0,395.0,141.0,143.0,144.0,125.0,83.0,87.0,55.0
4,2331.0,3123.0,323.0,109.0,71.0,55.0,63.0,90.0,60.0,78.0
5,508.0,1376.0,19.0,13.0,23.0,30.0,47.0,33.0,56.0,73.0
6,13.0,131.0,2.0,0.0,0.0,14.0,24.0,44.0,46.0,97.0
7,1.0,0.0,3.0,0.0,4.0,9.0,12.0,28.0,51.0,90.0
8,0.0,3.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,99.0
9,285.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,273.0
