,0,1,2,3,4,5,6,7,8,9
0,1034.0,160.0,381.0,1782.0,6183.0,3806.0,3473.0,1987.0,205.0,21.0
1,101.0,83.0,136.0,475.0,733.0,1774.0,4272.0,4045.0,1560.0,253.0
2,57.0,121.0,175.0,297.0,430.0,835.0,857.0,1096.0,1047.0,1086.0
3,72.0,116.0,175.0,241.0,369.0,517.0,378.0,161.0,44.0,82.0
4,73.0,95.0,162.0,231.0,366.0,363.0,201.0,93.0,41.0,10.0
5,101.0,70.0,143.0,168.0,319.0,301.0,113.0,39.0,14.0,0.0
6,79.0,67.0,65.0,162.0,278.0,180.0,86.0,19.0,26.0,0.0
7,141.0,59.0,70.0,251.0,250.0,149.0,43.0,6.0,2.0,0.0
8,153.0,66.0,108.0,237.0,161.0,88.0,9.0,0.0,0.0,0.0
9,189.0,141.0,290.0,223.0,128.0,49.0,2.0,0.0,0.0,0.0
