,0,1,2,3,4,5,6,7,8,9
0,2147.0,37.0,10.0,2.0,9.0,12.0,10.0,26.0,22.0,75.0
1,3483.0,198.0,77.0,36.0,18.0,23.0,23.0,32.0,38.0,93.0
2,8911.0,493.0,99.0,62.0,32.0,31.0,37.0,40.0,40.0,65.0
3,9480.0,204.0,38.0,26.0,30.0,23.0,14.0,18.0,14.0,21.0
4,5836.0,37.0,18.0,10.0,10.0,18.0,8.0,18.0,10.0,23.0
5,3267.0,17.0,29.0,15.0,10.0,7.0,0.0,4.0,0.0,0.0
6,2731.0,11.0,0.0,4.0,14.0,4.0,2.0,0.0,0.0,6.0
7,2550.0,29.0,19.0,20.0,14.0,21.0,30.0,13.0,5.0,34.0
8,3523.0,42.0,23.0,21.0,14.0,33.0,22.0,14.0,13.0,32.0
9,2651.0,3.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
