,0,1,2,3,4,5,6,7,8,9
0,13358.0,1817.0,529.0,375.0,245.0,235.0,258.0,300.0,539.0,764.0
1,329.0,951.0,132.0,93.0,74.0,62.0,91.0,97.0,92.0,61.0
2,148.0,946.0,146.0,108.0,89.0,122.0,103.0,75.0,45.0,31.0
3,30.0,709.0,330.0,137.0,153.0,144.0,76.0,59.0,28.0,3.0
4,9.0,634.0,874.0,269.0,232.0,183.0,100.0,65.0,15.0,2.0
5,2.0,553.0,2197.0,733.0,258.0,150.0,91.0,42.0,10.0,0.0
6,2.0,461.0,3692.0,1536.0,275.0,154.0,88.0,26.0,4.0,0.0
7,0.0,358.0,3496.0,1979.0,232.0,100.0,36.0,7.0,0.0,0.0
8,0.0,86.0,1876.0,1270.0,133.0,60.0,8.0,0.0,0.0,0.0
9,0.0,16.0,707.0,352.0,31.0,8.0,4.0,0.0,0.0,0.0
