,0,1,2,3,4,5,6,7,8,9
0,817.0,14.0,3.0,8.0,16.0,34.0,128.0,1122.0,903.0,156.0
1,64.0,17.0,101.0,111.0,238.0,486.0,1011.0,3472.0,2013.0,359.0
2,285.0,300.0,412.0,658.0,1047.0,1823.0,3044.0,4818.0,2089.0,512.0
3,504.0,519.0,601.0,856.0,1094.0,1389.0,2090.0,2653.0,1181.0,562.0
4,246.0,240.0,320.0,481.0,673.0,974.0,1106.0,1005.0,742.0,516.0
5,60.0,57.0,114.0,178.0,177.0,357.0,374.0,423.0,218.0,220.0
6,5.0,0.0,0.0,14.0,11.0,9.0,53.0,53.0,78.0,148.0
7,0.0,0.0,0.0,1.0,2.0,3.0,6.0,10.0,51.0,125.0
8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,33.0,92.0
9,282.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,54.0,262.0
