,0,1,2,3,4,5,6,7,8,9
0,1045.0,148.0,64.0,43.0,44.0,88.0,135.0,260.0,452.0,71.0
1,204.0,118.0,136.0,250.0,279.0,314.0,559.0,888.0,1135.0,138.0
2,139.0,225.0,268.0,378.0,608.0,857.0,1394.0,2496.0,2997.0,448.0
3,102.0,125.0,187.0,371.0,531.0,644.0,1124.0,2184.0,3595.0,1005.0
4,119.0,108.0,127.0,189.0,215.0,370.0,630.0,1130.0,1901.0,1199.0
5,99.0,68.0,121.0,134.0,165.0,193.0,455.0,507.0,1130.0,477.0
6,70.0,37.0,88.0,91.0,114.0,250.0,387.0,440.0,927.0,368.0
7,42.0,50.0,71.0,90.0,107.0,179.0,289.0,722.0,989.0,196.0
8,67.0,81.0,149.0,127.0,110.0,206.0,487.0,842.0,1303.0,365.0
9,6.0,10.0,31.0,61.0,57.0,91.0,316.0,789.0,974.0,335.0
