,0,1,2,3,4,5,6,7,8,9
0,1883.0,2022.0,5408.0,6234.0,5008.0,5291.0,5764.0,4672.0,2886.0,1148.0
1,39.0,192.0,360.0,311.0,198.0,94.0,33.0,6.0,6.0,8.0
2,56.0,186.0,342.0,321.0,172.0,76.0,28.0,2.0,6.0,4.0
3,54.0,189.0,357.0,240.0,167.0,60.0,26.0,9.0,1.0,4.0
4,34.0,208.0,350.0,223.0,125.0,58.0,15.0,0.0,0.0,2.0
5,64.0,165.0,251.0,135.0,112.0,54.0,7.0,0.0,0.0,0.0
6,55.0,152.0,157.0,111.0,61.0,38.0,10.0,0.0,0.0,1.0
7,31.0,123.0,101.0,56.0,68.0,18.0,6.0,2.0,0.0,0.0
8,20.0,65.0,70.0,57.0,27.0,15.0,6.0,0.0,0.0,0.0
9,72.0,53.0,64.0,78.0,94.0,19.0,4.0,0.0,0.0,0.0
