,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,7971.0,2314.0,1442.0,1763.0,1927.0,767.0,392.0,337.0,231.0,212.0,219.0,194.0,163.0,148.0,114.0,130.0,125.0,147.0,80.0,117.0
1,280.0,241.0,172.0,150.0,233.0,92.0,47.0,36.0,31.0,19.0,39.0,12.0,17.0,7.0,5.0,8.0,6.0,7.0,16.0,4.0
2,192.0,218.0,156.0,137.0,206.0,98.0,46.0,34.0,31.0,29.0,16.0,9.0,14.0,12.0,10.0,9.0,12.0,15.0,22.0,11.0
3,104.0,172.0,96.0,107.0,153.0,131.0,32.0,25.0,26.0,22.0,12.0,13.0,12.0,13.0,10.0,8.0,19.0,23.0,32.0,16.0
4,80.0,142.0,105.0,138.0,154.0,116.0,36.0,20.0,14.0,22.0,17.0,8.0,12.0,4.0,10.0,12.0,18.0,16.0,24.0,5.0
5,84.0,121.0,99.0,145.0,124.0,95.0,49.0,24.0,34.0,19.0,16.0,22.0,6.0,4.0,1.0,12.0,8.0,7.0,6.0,2.0
6,102.0,98.0,100.0,138.0,167.0,136.0,58.0,40.0,31.0,21.0,6.0,9.0,16.0,13.0,10.0,9.0,8.0,8.0,5.0,7.0
7,92.0,70.0,91.0,122.0,199.0,187.0,52.0,58.0,43.0,34.0,41.0,19.0,19.0,11.0,6.0,8.0,9.0,6.0,13.0,19.0
8,128.0,67.0,91.0,131.0,255.0,215.0,89.0,48.0,28.0,45.0,41.0,48.0,44.0,13.0,19.0,16.0,22.0,37.0,25.0,56.0
9,163.0,83.0,50.0,117.0,316.0,301.0,102.0,79.0,25.0,52.0,33.0,19.0,24.0,17.0,13.0,13.0,17.0,25.0,26.0,93.0
10,155.0,110.0,90.0,102.0,452.0,519.0,182.0,88.0,63.0,72.0,52.0,32.0,25.0,21.0,34.0,31.0,36.0,46.0,33.0,82.0
11,170.0,99.0,94.0,126.0,433.0,770.0,357.0,107.0,72.0,38.0,49.0,12.0,39.0,17.0,20.0,19.0,15.0,22.0,24.0,29.0
12,164.0,85.0,89.0,155.0,369.0,894.0,554.0,142.0,78.0,59.0,21.0,34.0,24.0,34.0,21.0,28.0,20.0,12.0,16.0,16.0
13,131.0,65.0,91.0,135.0,477.0,884.0,612.0,194.0,62.0,46.0,39.0,39.0,32.0,17.0,18.0,16.0,15.0,7.0,11.0,19.0
14,71.0,56.0,81.0,97.0,420.0,865.0,677.0,169.0,58.0,38.0,35.0,34.0,21.0,12.0,18.0,6.0,4.0,2.0,6.0,10.0
15,18.0,22.0,54.0,34.0,270.0,590.0,606.0,186.0,38.0,20.0,21.0,12.0,11.0,10.0,11.0,9.0,6.0,3.0,4.0,15.0
16,0.0,4.0,22.0,2.0,172.0,355.0,388.0,139.0,28.0,18.0,10.0,6.0,11.0,2.0,5.0,2.0,3.0,4.0,9.0,6.0
17,0.0,2.0,4.0,0.0,94.0,174.0,296.0,91.0,13.0,4.0,6.0,11.0,4.0,6.0,8.0,2.0,2.0,1.0,2.0,0.0
18,0.0,4.0,3.0,0.0,59.0,106.0,155.0,55.0,3.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,2.0,0.0,34.0,170.0,192.0,58.0,27.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
