,0,1,2,3,4,5,6,7,8,9
0,1106.0,38.0,36.0,109.0,125.0,136.0,346.0,343.0,109.0,2.0
1,46.0,40.0,114.0,168.0,229.0,382.0,894.0,1550.0,593.0,5.0
2,82.0,76.0,176.0,321.0,585.0,963.0,1899.0,4060.0,1573.0,75.0
3,105.0,127.0,232.0,422.0,681.0,951.0,1669.0,3083.0,2162.0,436.0
4,64.0,52.0,82.0,156.0,303.0,586.0,981.0,1564.0,1418.0,782.0
5,23.0,60.0,75.0,110.0,162.0,264.0,561.0,658.0,822.0,614.0
6,35.0,68.0,66.0,79.0,167.0,360.0,562.0,520.0,449.0,466.0
7,31.0,64.0,102.0,157.0,318.0,431.0,494.0,516.0,421.0,201.0
8,90.0,127.0,160.0,208.0,418.0,582.0,629.0,548.0,856.0,119.0
9,75.0,66.0,49.0,156.0,250.0,539.0,616.0,452.0,429.0,38.0
