,0,1,2,3,4,5,6,7,8,9
0,1573.0,709.0,1070.0,1838.0,3087.0,4748.0,6787.0,9766.0,8012.0,2726.0
1,8.0,6.0,15.0,22.0,46.0,121.0,321.0,517.0,188.0,3.0
2,4.0,2.0,3.0,15.0,42.0,95.0,327.0,554.0,146.0,5.0
3,8.0,1.0,0.0,5.0,29.0,76.0,305.0,564.0,119.0,0.0
4,0.0,0.0,2.0,6.0,13.0,52.0,249.0,565.0,124.0,4.0
5,0.0,0.0,0.0,0.0,11.0,33.0,216.0,449.0,79.0,0.0
6,0.0,0.0,0.0,0.0,4.0,27.0,146.0,345.0,63.0,0.0
7,0.0,0.0,0.0,0.0,4.0,14.0,91.0,249.0,47.0,0.0
8,0.0,0.0,0.0,0.0,0.0,8.0,70.0,150.0,32.0,0.0
9,64.0,0.0,2.0,0.0,2.0,20.0,139.0,135.0,22.0,0.0
