,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1499.0,358.0,306.0,426.0,329.0,577.0,828.0,1647.0,3060.0,3204.0,1605.0,921.0,738.0,514.0,396.0,85.0,168.0,198.0,199.0,226.0
1,80.0,0.0,14.0,26.0,40.0,45.0,61.0,51.0,126.0,122.0,134.0,92.0,74.0,46.0,31.0,35.0,28.0,28.0,32.0,71.0
2,16.0,2.0,26.0,8.0,34.0,44.0,50.0,58.0,87.0,112.0,109.0,85.0,67.0,48.0,49.0,38.0,44.0,31.0,34.0,54.0
3,12.0,11.0,29.0,21.0,27.0,45.0,51.0,46.0,52.0,84.0,107.0,92.0,87.0,73.0,49.0,54.0,28.0,39.0,40.0,39.0
4,4.0,2.0,14.0,31.0,21.0,29.0,52.0,45.0,54.0,53.0,99.0,79.0,118.0,82.0,72.0,55.0,30.0,30.0,49.0,48.0
5,4.0,0.0,6.0,8.0,6.0,16.0,44.0,21.0,46.0,45.0,79.0,89.0,117.0,92.0,82.0,32.0,49.0,35.0,39.0,36.0
6,4.0,0.0,0.0,6.0,12.0,15.0,26.0,31.0,37.0,39.0,65.0,69.0,102.0,112.0,63.0,61.0,45.0,55.0,29.0,22.0
7,0.0,4.0,0.0,6.0,10.0,16.0,48.0,35.0,22.0,38.0,56.0,91.0,100.0,128.0,86.0,68.0,42.0,53.0,52.0,21.0
8,0.0,0.0,0.0,1.0,12.0,8.0,41.0,51.0,23.0,63.0,65.0,89.0,129.0,177.0,79.0,99.0,76.0,87.0,30.0,18.0
9,0.0,0.0,0.0,5.0,8.0,26.0,48.0,43.0,39.0,80.0,102.0,107.0,90.0,242.0,158.0,154.0,94.0,77.0,35.0,27.0
10,0.0,0.0,0.0,12.0,13.0,33.0,40.0,70.0,92.0,123.0,155.0,123.0,130.0,229.0,264.0,232.0,131.0,71.0,45.0,14.0
11,0.0,4.0,3.0,13.0,8.0,61.0,54.0,76.0,123.0,139.0,192.0,201.0,186.0,268.0,358.0,328.0,128.0,67.0,37.0,13.0
12,0.0,0.0,0.0,11.0,18.0,53.0,60.0,72.0,138.0,194.0,251.0,291.0,344.0,370.0,427.0,324.0,155.0,98.0,54.0,18.0
13,0.0,0.0,0.0,4.0,11.0,68.0,88.0,110.0,139.0,192.0,354.0,415.0,395.0,442.0,445.0,341.0,171.0,107.0,58.0,20.0
14,0.0,0.0,0.0,0.0,5.0,61.0,63.0,49.0,96.0,199.0,286.0,419.0,538.0,479.0,560.0,351.0,129.0,93.0,35.0,4.0
15,0.0,0.0,0.0,0.0,10.0,27.0,23.0,30.0,67.0,116.0,191.0,285.0,421.0,624.0,554.0,267.0,113.0,77.0,36.0,0.0
16,0.0,0.0,0.0,0.0,8.0,5.0,15.0,20.0,30.0,54.0,133.0,229.0,439.0,536.0,401.0,182.0,105.0,51.0,12.0,0.0
17,0.0,0.0,0.0,2.0,0.0,4.0,10.0,6.0,26.0,41.0,64.0,131.0,194.0,237.0,246.0,123.0,83.0,41.0,5.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,13.0,34.0,47.0,118.0,116.0,148.0,69.0,29.0,18.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,45.0,81.0,135.0,97.0,56.0,24.0,29.0,6.0,0.0,0.0
