,0,1,2,3,4,5,6,7,8,9
0,1658.0,1944.0,4764.0,4660.0,3481.0,3190.0,3186.0,2355.0,1688.0,834.0
1,152.0,327.0,592.0,604.0,442.0,548.0,621.0,542.0,258.0,89.0
2,224.0,266.0,642.0,665.0,443.0,458.0,621.0,434.0,200.0,55.0
3,143.0,211.0,438.0,556.0,498.0,445.0,433.0,381.0,200.0,42.0
4,48.0,196.0,390.0,477.0,404.0,343.0,301.0,232.0,165.0,33.0
5,23.0,140.0,285.0,370.0,274.0,280.0,226.0,195.0,158.0,24.0
6,13.0,83.0,165.0,212.0,195.0,156.0,162.0,194.0,76.0,25.0
7,12.0,75.0,115.0,136.0,163.0,140.0,141.0,145.0,63.0,22.0
8,8.0,35.0,42.0,50.0,100.0,97.0,92.0,105.0,40.0,9.0
9,27.0,78.0,27.0,36.0,32.0,66.0,116.0,108.0,51.0,34.0
