,0,1,2,3,4,5,6,7,8,9
0,1787.0,140.0,184.0,127.0,33.0,23.0,6.0,6.0,14.0,30.0
1,3020.0,295.0,243.0,201.0,113.0,74.0,26.0,20.0,6.0,23.0
2,6847.0,711.0,680.0,461.0,413.0,301.0,167.0,127.0,41.0,62.0
3,5957.0,843.0,831.0,717.0,592.0,402.0,241.0,150.0,78.0,57.0
4,3026.0,570.0,586.0,467.0,413.0,331.0,251.0,171.0,110.0,63.0
5,1648.0,310.0,284.0,293.0,229.0,191.0,111.0,144.0,85.0,54.0
6,1119.0,257.0,280.0,231.0,184.0,190.0,165.0,137.0,94.0,115.0
7,1088.0,298.0,320.0,313.0,265.0,162.0,86.0,103.0,52.0,48.0
8,1867.0,381.0,360.0,340.0,221.0,184.0,149.0,91.0,68.0,76.0
9,1401.0,370.0,240.0,197.0,126.0,117.0,79.0,63.0,30.0,47.0
