,0,1,2,3,4,5,6,7,8,9
0,1676.0,2110.0,4759.0,4718.0,3410.0,1563.0,568.0,109.0,36.0,83.0
1,228.0,469.0,1036.0,1206.0,1189.0,2398.0,3116.0,2346.0,988.0,456.0
2,59.0,214.0,465.0,445.0,326.0,614.0,1032.0,1254.0,1185.0,407.0
3,91.0,136.0,321.0,311.0,211.0,258.0,297.0,229.0,232.0,69.0
4,70.0,94.0,278.0,247.0,194.0,218.0,178.0,192.0,132.0,32.0
5,61.0,87.0,191.0,211.0,131.0,123.0,185.0,156.0,100.0,23.0
6,41.0,65.0,129.0,159.0,85.0,127.0,131.0,123.0,87.0,15.0
7,24.0,55.0,96.0,191.0,158.0,144.0,138.0,97.0,44.0,24.0
8,44.0,90.0,90.0,118.0,130.0,141.0,87.0,72.0,34.0,16.0
9,14.0,35.0,95.0,160.0,198.0,137.0,167.0,113.0,61.0,42.0
