,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1069.0,105.0,91.0,118.0,72.0,39.0,25.0,52.0,25.0,23.0,10.0,1.0,10.0,13.0,6.0,8.0,2.0,2.0,0.0,3.0
1,21.0,195.0,123.0,92.0,50.0,32.0,16.0,24.0,13.0,4.0,8.0,10.0,4.0,2.0,10.0,12.0,8.0,2.0,6.0,2.0
2,57.0,431.0,285.0,159.0,125.0,81.0,68.0,55.0,25.0,6.0,4.0,6.0,3.0,7.0,4.0,22.0,12.0,6.0,8.0,2.0
3,99.0,473.0,409.0,271.0,201.0,135.0,116.0,87.0,68.0,38.0,23.0,8.0,0.0,9.0,3.0,10.0,28.0,9.0,2.0,0.0
4,204.0,680.0,623.0,488.0,376.0,241.0,140.0,123.0,91.0,51.0,27.0,12.0,14.0,19.0,12.0,5.0,12.0,11.0,4.0,2.0
5,354.0,831.0,819.0,603.0,485.0,346.0,274.0,192.0,99.0,67.0,43.0,31.0,15.0,21.0,25.0,34.0,38.0,40.0,4.0,4.0
6,324.0,653.0,643.0,551.0,473.0,356.0,288.0,232.0,137.0,98.0,80.0,65.0,39.0,43.0,24.0,21.0,22.0,34.0,6.0,4.0
7,148.0,340.0,392.0,414.0,385.0,423.0,420.0,340.0,234.0,185.0,96.0,65.0,89.0,28.0,26.0,14.0,30.0,21.0,11.0,12.0
8,118.0,179.0,279.0,251.0,252.0,379.0,485.0,392.0,260.0,187.0,114.0,79.0,69.0,27.0,28.0,17.0,15.0,21.0,16.0,16.0
9,140.0,134.0,104.0,162.0,189.0,276.0,399.0,437.0,329.0,256.0,140.0,134.0,61.0,22.0,18.0,12.0,12.0,12.0,4.0,7.0
10,50.0,44.0,77.0,62.0,117.0,251.0,334.0,375.0,447.0,287.0,265.0,172.0,91.0,43.0,19.0,11.0,5.0,6.0,10.0,7.0
11,8.0,6.0,20.0,11.0,67.0,200.0,253.0,415.0,579.0,421.0,388.0,280.0,137.0,73.0,71.0,39.0,16.0,26.0,21.0,19.0
12,0.0,0.0,0.0,8.0,35.0,144.0,266.0,371.0,609.0,475.0,376.0,275.0,223.0,131.0,111.0,45.0,25.0,21.0,25.0,34.0
13,0.0,0.0,0.0,0.0,20.0,72.0,158.0,288.0,411.0,334.0,392.0,372.0,318.0,171.0,78.0,34.0,18.0,11.0,31.0,17.0
14,0.0,0.0,0.0,0.0,8.0,26.0,74.0,149.0,259.0,280.0,399.0,418.0,421.0,188.0,81.0,31.0,30.0,20.0,23.0,16.0
15,0.0,0.0,0.0,0.0,3.0,6.0,21.0,72.0,208.0,232.0,413.0,424.0,369.0,194.0,86.0,62.0,38.0,39.0,36.0,65.0
16,0.0,0.0,0.0,0.0,0.0,3.0,26.0,91.0,127.0,134.0,238.0,385.0,258.0,199.0,92.0,49.0,54.0,38.0,33.0,60.0
17,0.0,0.0,0.0,0.0,0.0,3.0,22.0,29.0,73.0,69.0,101.0,197.0,213.0,132.0,71.0,47.0,46.0,30.0,22.0,57.0
18,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,24.0,41.0,76.0,113.0,105.0,64.0,46.0,25.0,21.0,11.0,14.0,34.0
19,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,33.0,67.0,115.0,78.0,79.0,47.0,23.0,9.0,15.0,15.0,17.0,28.0
