,0,1,2,3,4,5,6,7,8,9
0,2969.0,187.0,138.0,98.0,143.0,144.0,201.0,191.0,69.0,59.0
1,7723.0,583.0,459.0,336.0,486.0,761.0,1264.0,979.0,361.0,174.0
2,4234.0,483.0,485.0,521.0,594.0,930.0,1631.0,1845.0,914.0,314.0
3,1092.0,180.0,197.0,216.0,417.0,774.0,1049.0,1224.0,681.0,272.0
4,432.0,117.0,145.0,124.0,269.0,622.0,950.0,1089.0,837.0,194.0
5,313.0,127.0,136.0,116.0,208.0,388.0,617.0,453.0,372.0,75.0
6,356.0,107.0,83.0,96.0,138.0,245.0,262.0,189.0,84.0,18.0
7,383.0,58.0,66.0,63.0,57.0,75.0,128.0,126.0,64.0,8.0
8,365.0,45.0,60.0,57.0,43.0,40.0,70.0,62.0,40.0,4.0
9,553.0,95.0,44.0,42.0,28.0,57.0,66.0,50.0,11.0,0.0
